2026-08-25 17:16:21.757866: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:9261] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2026-08-25 17:16:21.757897: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:607] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2026-08-25 17:16:21.772270: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1515] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
/root/miniconda3/envs/lapa/lib/python3.10/site-packages/google/api_core/_python_version_support.py:254: FutureWarning: You are using a Python version (3.10.20) which Google will stop supporting in new releases of google.api_core once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.api_core past that date.
  warnings.warn(message, FutureWarning)
/root/miniconda3/envs/lapa/lib/python3.10/site-packages/google/api_core/_python_version_support.py:254: FutureWarning: You are using a Python version (3.10.20) which Google will stop supporting in new releases of google.cloud._storage_v2 once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.cloud._storage_v2 past that date.
  warnings.warn(message, FutureWarning)
/root/miniconda3/envs/lapa/lib/python3.10/site-packages/google/api_core/_python_version_support.py:254: FutureWarning: You are using a Python version (3.10.20) which Google will stop supporting in new releases of google.cloud.storage_control_v2 once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.cloud.storage_control_v2 past that date.
  warnings.warn(message, FutureWarning)
/root/miniconda3/envs/lapa/lib/python3.10/site-packages/wandb/sdk/launch/builder/build.py:11: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources
====================================================================================================
EgoVerse VQGAN missing-episode repair
JAX devices = [cuda(id=0)]
====================================================================================================
target episodes = 413
target frames   = 771,485
aria_bimanual_front_1                                   episodes=    6 frames=21,189
eva_bimanual_front_1_left_wrist_right_wrist             episodes=   22 frames=26,758
human_bimanual_front_1                                  episodes=    7 frames=31,051
mecka_bimanual_front_1                                  episodes=  223 frames=447,019
scale_front_1                                           episodes=  155 frames=245,468
WARNING: target episode count is not 3303. Continuing because manifest is authoritative.

Loading VQGAN ...
VQGAN loaded in 3.65s

====================================================================================================
aria_bimanual_front_1: targets=6 already_repaired=6 pending=0
====================================================================================================

====================================================================================================
eva_bimanual_front_1_left_wrist_right_wrist: targets=22 already_repaired=22 pending=0
====================================================================================================

====================================================================================================
human_bimanual_front_1: targets=7 already_repaired=7 pending=0
====================================================================================================

====================================================================================================
mecka_bimanual_front_1: targets=223 already_repaired=196 pending=27
====================================================================================================
mecka_bimanual_front_1: TFDS read chunks=1
[mecka_bimanual_front_1] chunk 1/1 episodes=27
DONE mecka_bimanual_front_1 ordinal=38494 frames=2833 sec=13.47 fps=210.3 | repair 232/413 | ETA~6.58h
DONE mecka_bimanual_front_1 ordinal=38548 frames=3583 sec=15.22 fps=235.4 | repair 233/413 | ETA~3.40h
DONE mecka_bimanual_front_1 ordinal=38557 frames=2683 sec=10.97 fps=244.5 | repair 234/413 | ETA~2.64h
DONE mecka_bimanual_front_1 ordinal=38558 frames=96 sec=0.66 fps=144.5 | repair 235/413 | ETA~2.63h
DONE mecka_bimanual_front_1 ordinal=38630 frames=2129 sec=9.44 fps=225.5 | repair 236/413 | ETA~2.30h
DONE mecka_bimanual_front_1 ordinal=38645 frames=3580 sec=14.72 fps=243.2 | repair 237/413 | ETA~1.95h
DONE mecka_bimanual_front_1 ordinal=38654 frames=2695 sec=10.68 fps=252.3 | repair 238/413 | ETA~1.77h
DONE mecka_bimanual_front_1 ordinal=38660 frames=3133 sec=12.21 fps=256.5 | repair 239/413 | ETA~1.62h
DONE mecka_bimanual_front_1 ordinal=38666 frames=2686 sec=10.48 fps=256.3 | repair 240/413 | ETA~1.52h
DONE mecka_bimanual_front_1 ordinal=38759 frames=2635 sec=10.48 fps=251.5 | repair 241/413 | ETA~1.45h
DONE mecka_bimanual_front_1 ordinal=38762 frames=1858 sec=7.57 fps=245.3 | repair 242/413 | ETA~1.40h
DONE mecka_bimanual_front_1 ordinal=38785 frames=2983 sec=11.84 fps=251.9 | repair 243/413 | ETA~1.34h
DONE mecka_bimanual_front_1 ordinal=38879 frames=2980 sec=11.67 fps=255.3 | repair 244/413 | ETA~1.29h
DONE mecka_bimanual_front_1 ordinal=38896 frames=2270 sec=8.85 fps=256.4 | repair 245/413 | ETA~1.26h
DONE mecka_bimanual_front_1 ordinal=39021 frames=2095 sec=8.28 fps=253.1 | repair 246/413 | ETA~1.23h
DONE mecka_bimanual_front_1 ordinal=39057 frames=2233 sec=8.78 fps=254.3 | repair 247/413 | ETA~1.20h
DONE mecka_bimanual_front_1 ordinal=39083 frames=2965 sec=11.74 fps=252.6 | repair 248/413 | ETA~1.17h
DONE mecka_bimanual_front_1 ordinal=39127 frames=1889 sec=7.35 fps=256.8 | repair 249/413 | ETA~1.15h
DONE mecka_bimanual_front_1 ordinal=39137 frames=2683 sec=10.75 fps=249.5 | repair 250/413 | ETA~1.13h
DONE mecka_bimanual_front_1 ordinal=39165 frames=2515 sec=9.87 fps=254.7 | repair 251/413 | ETA~1.11h
DONE mecka_bimanual_front_1 ordinal=39211 frames=1930 sec=8.07 fps=239.1 | repair 252/413 | ETA~1.09h
DONE mecka_bimanual_front_1 ordinal=39233 frames=2986 sec=12.88 fps=231.8 | repair 253/413 | ETA~1.08h
DONE mecka_bimanual_front_1 ordinal=39307 frames=2558 sec=10.50 fps=243.6 | repair 254/413 | ETA~1.06h
DONE mecka_bimanual_front_1 ordinal=39389 frames=3280 sec=13.36 fps=245.4 | repair 255/413 | ETA~1.04h
DONE mecka_bimanual_front_1 ordinal=39390 frames=2983 sec=12.18 fps=244.9 | repair 256/413 | ETA~1.03h
